0,100.0,100.0
1.0,63.99999999999999,69.76763260710311
2.0,40.95999999999999,48.67522559599716
3.0,26.214399999999987,33.95955256449391
4.0,16.77721599999999,23.69277586821217
5.0,10.737418239999991,16.529888822158654
6.0,6.871947673599993,11.532512103806251
7.0,4.398046511103995,8.045960674953244
8.0,2.814749767106556,5.6134762834133705
9.0,1.8014398509481955,3.9163895098987065
10.0,1.1529215046068448,2.7323722447292558
11.0,0.7378697629483806,1.9063114291611627
12.0,0.4722366482869635,1.3299883542443767
13.0,0.3022314549036566,0.9279013887064735
14.0,0.1934281311383402,0.6473748318289405
15.0,0.1237940039285377,0.4516580942612666
16.0,0.07922816251426412,0.3151111598444438
17.0,0.05070602400912903,0.21984559630425313
18.0,0.03245185536584257,0.1533810679324463
19.0,0.020769187434139243,0.10701033996396035
20.0,0.013292279957849113,0.07465858083766792
21.0,0.008507059173023431,0.05208752438850122
22.0,0.005444517870734996,0.03634023264950475
23.0,0.0034844914372703967,0.025353720003472996
24.0,0.0022300745198530537,0.01768869022425666
