0,100.0,100.0
1.0,73.52941176470587,69.76763260710311
2.0,54.065743944636665,48.67522559599716
3.0,39.754223488703424,33.95955256449391
4.0,29.23104668287016,23.69277586821217
5.0,21.493416678581,16.529888822158654
6.0,15.803982851897793,11.532512103806251
7.0,11.620575626395436,8.045960674953244
8.0,8.54454090176135,5.6134762834133705
9.0,6.282750663059815,3.9163895098987065
10.0,4.61966960519104,2.7323722447292558
11.0,3.3968158861698825,1.9063114291611627
12.0,2.4976587398307957,1.3299883542443767
13.0,1.8365137792873496,0.9279013887064735
14.0,1.350377778887757,0.6473748318289405
15.0,0.9929248374174682,0.4516580942612666
16.0,0.7300917922187266,0.3151111598444438
17.0,0.5368322001608283,0.21984559630425313
18.0,0.3947295589417855,0.1533810679324463
19.0,0.29024232275131284,0.10701033996396035
20.0,0.21341347261125942,0.07465858083766792
21.0,0.15692167103769075,0.05208752438850122
22.0,0.11538358164536083,0.03634023264950475
23.0,0.08484086885688295,0.025353720003472996
24.0,0.062382991806531576,0.01768869022425666
